,bathrooms,bedrooms,beds,room_type,accommodates,bed_type,guests_included,minimum_nights,maximum_nights,cancellation_policy,require_guest_phone_verification,require_guest_profile_picture,host_has_profile_pic,host_identity_verified,price,price_per_person,accom_per_bed,baths_per_bed,extra_guest_ratio,price_surge_percent,price_std_percent,cleaning_fee_percent,guest_fee_percent,property_type_Apartment,property_type_House,property_type_Other,neighborhood_Ballard,neighborhood_Beacon Hill,neighborhood_Capitol Hill,neighborhood_Cascade,neighborhood_Central Area,neighborhood_Downtown,neighborhood_Other neighborhoods,neighborhood_Queen Anne,neighborhood_Rainier Valley,neighborhood_University District,neighborhood_West Seattle
2130,1.0,1.0,1.0,2,3,1,3,2,1125,1,0,0,1,1,70.0,23.333333333333332,3.0,1.0,1.0,0.0,0.0,71.42857142857143,71.42857142857143,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2131,1.5,1.0,1.0,1,2,1,2,2,1125,1,0,0,1,0,150.0,75.0,2.0,1.5,1.0,5.698630136986305,9.040028401666413,16.666666666666664,33.33333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2132,2.5,2.0,2.0,2,5,1,2,2,7,1,0,0,1,1,120.0,24.0,2.5,1.25,0.4,0.0,0.0,33.33333333333333,16.666666666666664,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2133,0.5,1.0,1.0,2,2,0,1,1,1125,0,0,0,1,1,65.0,32.5,2.0,0.5,0.5,0.0,0.0,0.0,69.23076923076923,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2134,1.0,1.0,1.0,1,1,1,1,1,15,0,0,0,1,1,60.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2135,1.0,1.0,1.0,1,1,0,1,1,5,1,0,0,1,1,36.0,36.0,1.0,1.0,1.0,2.371273712737132,5.574760208572228,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2136,1.0,1.0,1.0,2,2,1,1,1,30,1,0,0,1,1,95.0,47.5,2.0,1.0,0.5,-1.2915724895059766,9.229619577675209,68.42105263157895,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2137,1.0,1.0,1.0,2,2,1,1,3,1125,1,0,0,1,1,88.0,44.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2138,1.0,1.0,2.0,1,3,1,2,1,10,1,0,0,1,1,75.0,25.0,1.5,0.5,0.6666666666666666,29.62601626016259,20.21773082139527,20.0,26.666666666666668,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2139,1.0,2.0,2.0,2,6,1,1,1,1125,0,0,0,1,0,130.0,21.666666666666668,3.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2140,1.0,1.0,1.0,1,2,1,2,2,1125,1,0,0,1,1,63.0,31.5,2.0,1.0,1.0,0.0,0.0,0.0,31.746031746031743,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2141,1.0,1.0,1.0,1,2,1,1,1,200,2,0,0,1,1,60.0,30.0,2.0,1.0,0.5,11.136752136752136,7.662227143083079,50.0,33.33333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2142,1.0,1.0,1.0,1,1,0,1,1,5,1,0,0,1,1,37.0,37.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2143,1.0,1.0,1.0,1,2,1,1,1,200,2,0,0,1,1,85.0,42.5,2.0,1.0,0.5,4.416806722689071,3.8136965005626084,35.294117647058826,23.52941176470588,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2144,1.0,1.0,1.0,2,2,1,2,2,1125,1,0,0,1,1,85.0,42.5,2.0,1.0,1.0,3.8277511961722466,5.987499070551844,0.0,23.52941176470588,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2145,1.0,1.0,3.0,2,4,1,2,1,1125,0,0,0,1,1,84.0,21.0,1.3333333333333333,0.3333333333333333,0.5,0.0,0.0,29.761904761904763,11.904761904761903,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2146,1.0,2.0,3.0,2,5,1,1,2,1125,2,0,0,1,1,275.0,55.0,1.6666666666666667,0.3333333333333333,0.2,0.990009990009999,11.766381307791107,56.36363636363636,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2147,1.0,1.0,1.0,1,1,1,1,3,1125,0,0,0,1,1,39.0,39.0,1.0,1.0,1.0,26.51451112989576,30.246722607146975,128.2051282051282,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2148,1.0,1.0,2.0,2,5,1,2,2,29,1,0,0,1,1,105.0,21.0,2.5,0.5,0.4,4.104183109707971,6.473223415059036,38.095238095238095,14.285714285714285,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2149,0.5,0.0,2.0,2,3,1,2,2,1125,1,0,0,1,1,105.0,35.0,1.5,0.25,0.6666666666666666,4.109589041095885,6.475691627308919,38.095238095238095,9.523809523809524,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2150,1.0,1.0,1.0,0,1,0,1,1,2,0,0,0,1,1,40.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2151,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,0,34.0,17.0,2.0,1.0,0.5,9.083044982698961,4.366532658134804,29.411764705882355,29.411764705882355,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2152,1.0,1.0,2.0,1,3,1,1,1,29,2,0,0,1,0,35.0,11.666666666666666,1.5,0.5,0.3333333333333333,6.197183098591541,8.90488666570045,42.857142857142854,28.57142857142857,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2153,1.0,1.0,1.0,1,2,1,1,1,30,1,0,0,1,1,65.0,32.5,2.0,1.0,0.5,-10.027803521779433,15.599177820999428,38.46153846153847,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2154,1.0,1.0,2.0,2,4,1,2,1,1125,0,0,0,1,0,75.0,18.75,2.0,0.5,0.5,0.0,0.0,26.666666666666668,13.333333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2155,3.0,4.0,6.0,2,12,1,8,2,1125,2,0,0,1,1,199.0,16.583333333333332,2.0,0.5,0.6666666666666666,150.76235880255982,56.80092940308106,94.9748743718593,7.537688442211055,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2156,1.0,1.0,1.0,1,2,1,2,3,90,0,0,0,1,1,45.0,22.5,2.0,1.0,1.0,0.86590038314176,6.110281255761976,111.11111111111111,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2157,1.0,1.0,1.0,2,2,1,2,2,90,1,0,0,1,1,85.0,42.5,2.0,1.0,1.0,1.6927634363097743,2.667880573985057,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2158,2.5,3.0,3.0,2,5,1,1,3,30,1,0,0,1,1,150.0,30.0,1.6666666666666667,0.8333333333333334,0.2,0.0,0.0,133.33333333333331,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2159,1.0,1.0,1.0,1,3,1,1,1,1125,0,0,0,1,0,41.0,13.666666666666666,3.0,1.0,0.3333333333333333,6.901634950415425,11.001477248538007,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2160,1.0,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,1,45.0,22.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2161,1.0,1.0,2.0,2,4,1,2,2,1125,1,0,0,1,1,99.0,24.75,2.0,0.5,0.5,2.1784666945957154,6.456352532944599,25.252525252525253,10.1010101010101,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2162,1.0,1.0,1.0,2,3,1,1,1,21,1,0,0,1,1,95.0,31.666666666666668,3.0,1.0,0.3333333333333333,0.0,0.0,52.63157894736842,26.31578947368421,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2163,1.0,0.0,1.0,2,4,1,2,1,30,0,0,0,1,1,79.0,19.75,4.0,1.0,0.5,0.0,0.0,48.10126582278481,22.78481012658228,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2164,1.0,1.0,1.0,1,2,1,1,2,7,0,0,0,1,1,70.0,35.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2165,1.0,1.0,1.0,1,2,1,1,1,13,0,0,0,1,0,50.0,25.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2166,1.0,1.0,1.0,2,2,1,1,3,28,2,1,0,1,1,48.0,24.0,2.0,1.0,0.5,12.385382955771295,10.46933702729932,52.083333333333336,10.416666666666668,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2167,1.0,1.0,1.0,2,2,1,1,2,10,1,0,0,1,1,65.0,32.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2168,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,1,55.0,27.5,2.0,1.0,0.5,0.0,0.0,27.27272727272727,18.181818181818183,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2169,1.0,3.0,3.0,2,6,1,3,2,33,2,1,1,1,1,99.0,16.5,2.0,0.3333333333333333,0.5,6.21140987338169,12.670991631098548,110.1010101010101,25.252525252525253,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2170,1.0,1.0,1.0,1,1,1,1,1,1125,0,0,0,1,0,150.0,150.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2171,1.0,1.0,1.0,2,3,1,1,3,30,0,0,0,1,1,110.0,36.666666666666664,3.0,1.0,0.3333333333333333,0.0,0.0,45.45454545454545,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2172,2.0,2.0,2.0,2,4,1,2,2,1125,1,0,0,1,1,120.0,30.0,2.0,1.0,0.5,0.0,0.0,0.0,12.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2173,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,0,49.0,24.5,2.0,1.0,0.5,0.0,0.0,0.0,14.285714285714285,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2174,2.0,4.0,4.0,2,6,1,1,3,4,1,0,0,1,1,244.0,40.666666666666664,1.5,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2175,1.0,2.0,3.0,2,5,1,1,2,31,0,0,0,1,1,125.0,25.0,1.6666666666666667,0.3333333333333333,0.2,-6.08219178082191,17.201932566379423,40.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2176,2.0,3.0,4.0,2,8,1,6,3,1125,1,0,0,1,0,175.0,21.875,2.0,0.5,0.75,0.0,0.0,57.14285714285714,28.57142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2177,1.0,1.0,1.0,1,2,1,1,2,1125,1,0,0,1,1,38.0,19.0,2.0,1.0,0.5,0.0,0.0,23.684210526315788,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2178,1.0,1.0,1.0,1,6,1,3,1,1125,1,0,0,1,1,70.0,11.666666666666666,6.0,1.0,0.5,11.822660098522174,19.221293610962235,42.857142857142854,28.57142857142857,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2179,1.0,1.0,1.0,1,4,1,4,2,180,0,0,0,1,0,150.0,37.5,4.0,1.0,1.0,4.761904761904767,7.539596235274535,33.33333333333333,13.333333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2180,2.0,3.0,2.0,2,4,1,1,7,60,1,0,0,1,1,65.0,16.25,2.0,1.0,0.25,0.0,0.0,69.23076923076923,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2181,1.0,2.0,2.0,2,4,1,4,1,1125,1,0,0,1,1,99.0,24.75,2.0,0.5,1.0,-0.9333097052395267,5.155757267182739,17.17171717171717,25.252525252525253,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2182,3.0,3.0,3.0,2,6,1,6,2,1125,1,0,0,1,0,295.0,49.166666666666664,2.0,1.0,1.0,15.624662245148603,38.45974021900634,84.7457627118644,16.94915254237288,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2183,1.0,1.0,1.0,2,2,1,1,2,1125,2,0,0,1,1,95.0,47.5,2.0,1.0,0.5,0.11318619128466434,1.5436538423300328,52.63157894736842,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2184,1.0,2.0,2.0,2,4,1,2,2,730,2,0,0,1,1,120.0,30.0,2.0,0.5,0.5,0.0,0.0,62.5,8.333333333333332,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2185,1.0,1.0,1.0,0,4,0,1,1,1,0,0,0,1,1,45.0,11.25,4.0,1.0,0.25,0.0,0.0,0.0,55.55555555555556,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2186,2.0,1.0,1.0,1,2,1,2,2,30,0,0,0,1,1,68.0,34.0,2.0,2.0,1.0,0.0,0.0,44.11764705882353,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2187,1.0,1.0,2.0,1,2,1,1,1,1125,1,0,0,1,0,55.0,27.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2188,1.0,1.0,1.0,0,2,1,1,1,1125,0,0,0,1,1,40.0,20.0,2.0,1.0,0.5,0.0,0.0,12.5,75.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2189,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,1,36.0,18.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2190,1.0,1.0,1.0,1,2,1,1,2,1125,2,0,0,1,1,48.0,24.0,2.0,1.0,0.5,0.0,0.0,0.0,31.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2191,1.0,1.0,1.0,0,2,1,1,1,1125,0,0,0,1,0,90.0,45.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2192,1.0,1.0,1.0,1,2,1,1,2,30,2,0,0,1,1,50.0,25.0,2.0,1.0,0.5,0.0,0.0,0.0,30.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2193,1.0,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,1,60.0,30.0,2.0,1.0,0.5,4.597701149425282,7.474947515374204,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2194,1.0,1.0,1.0,2,2,1,2,2,1125,2,0,0,1,1,100.0,50.0,2.0,1.0,1.0,0.0,0.0,50.0,15.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2195,2.0,2.0,3.0,2,14,1,3,1,1125,1,0,0,1,1,200.0,14.285714285714286,4.666666666666667,0.6666666666666666,0.21428571428571427,5.575757575757567,8.9953589084645,20.0,10.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2196,1.0,1.0,1.0,1,2,1,1,2,1125,1,0,0,1,1,42.0,21.0,2.0,1.0,0.5,0.0,0.0,21.428571428571427,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2197,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,0,35.0,17.5,2.0,1.0,0.5,-1.9305019305019377,34.09505899961655,28.57142857142857,28.57142857142857,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2198,1.0,1.0,1.0,1,2,1,2,1,1125,0,0,0,1,1,67.0,33.5,2.0,1.0,1.0,0.0,0.0,37.3134328358209,22.388059701492537,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2199,1.0,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,0,55.0,27.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2200,1.0,1.0,1.0,1,2,1,2,4,1125,1,0,0,1,1,65.0,32.5,2.0,1.0,1.0,4.524886877828038,7.04454173069652,30.76923076923077,15.384615384615385,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2201,3.0,4.0,4.0,2,12,1,4,1,1125,2,0,0,1,1,169.0,14.083333333333334,3.0,0.75,0.3333333333333333,25.078315349808555,26.489967878223297,56.213017751479285,14.792899408284024,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2202,0.0,0.0,2.0,2,2,1,2,1,1125,2,0,0,1,1,75.0,37.5,1.0,0.0,1.0,0.0,0.0,26.666666666666668,33.33333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2203,1.0,1.0,2.0,1,3,1,1,1,365,1,0,0,1,1,88.0,29.333333333333332,1.5,0.5,0.3333333333333333,-0.9740259740259827,1.5421901390334287,11.363636363636363,56.81818181818182,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2204,1.0,1.0,1.0,1,2,1,2,1,14,0,0,0,1,0,60.0,30.0,2.0,1.0,1.0,0.0,0.0,0.0,16.666666666666664,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2205,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,0,35.0,17.5,2.0,1.0,0.5,-0.3571428571428559,6.015267150575976,28.57142857142857,42.857142857142854,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2206,1.0,1.0,1.0,1,2,1,1,2,1125,1,0,0,1,1,57.0,28.5,2.0,1.0,0.5,-4.312457120454772,10.136129829360915,35.08771929824561,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2207,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,0,37.0,18.5,2.0,1.0,0.5,7.448912326961121,8.36066427524126,27.027027027027028,27.027027027027028,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2208,1.0,1.0,1.0,1,2,1,2,3,1125,1,0,0,1,1,60.0,30.0,2.0,1.0,1.0,-2.648401826484015,6.101474633844218,33.33333333333333,16.666666666666664,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2209,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,0,39.0,19.5,2.0,1.0,0.5,1.3901760889712733,8.74862356055363,25.64102564102564,25.64102564102564,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2210,1.0,1.0,1.0,1,1,1,1,2,1125,1,0,0,1,1,42.0,42.0,1.0,1.0,1.0,-1.7568850902184185,7.158583639662609,23.809523809523807,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2211,1.0,1.0,1.0,1,3,1,2,4,1125,2,0,0,1,1,79.0,26.333333333333332,3.0,1.0,0.6666666666666666,0.0,0.0,25.31645569620253,37.9746835443038,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2212,1.0,1.0,1.0,2,2,1,2,3,1125,0,0,0,1,1,118.0,59.0,2.0,1.0,1.0,0.0,0.0,105.93220338983052,38.13559322033898,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2213,1.0,1.0,1.0,1,2,1,2,1,30,2,0,0,1,1,60.0,30.0,2.0,1.0,1.0,2.3875114784205786,3.772920966261402,25.0,33.33333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2214,1.0,1.0,1.0,1,2,1,1,2,1125,2,0,0,1,1,69.0,34.5,2.0,1.0,0.5,0.0,0.0,7.246376811594203,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2215,1.0,1.0,1.0,1,2,1,2,1,1125,0,0,0,1,1,69.0,34.5,2.0,1.0,1.0,-1.7100594245649914,5.1100106194826145,14.492753623188406,36.231884057971016,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2216,2.5,2.0,4.0,2,5,1,1,3,1125,0,0,0,1,1,300.0,60.0,1.25,0.625,0.2,0.0,0.0,50.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2217,1.0,1.0,1.0,1,3,1,1,1,1125,0,0,0,1,1,65.0,21.666666666666668,3.0,1.0,0.3333333333333333,-0.10624734381640133,1.8838287354235317,15.384615384615385,7.6923076923076925,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2218,1.5,1.0,1.0,1,2,1,1,2,1125,2,1,1,1,1,50.0,25.0,2.0,1.5,0.5,0.6389776357827559,5.625093866123778,0.0,20.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2219,1.5,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,1,65.0,32.5,2.0,1.5,0.5,-3.751317175974711,5.859320834181539,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2220,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,0,100.0,50.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2221,1.0,1.0,1.0,1,2,1,0,1,1125,1,0,0,1,1,65.0,32.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2222,1.0,0.0,1.0,2,2,1,1,2,1125,1,0,0,1,0,90.0,45.0,2.0,1.0,0.5,0.0,0.0,22.22222222222222,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2223,1.0,0.0,1.0,2,2,1,1,2,10,1,0,0,1,1,80.0,40.0,2.0,1.0,0.5,0.0,0.0,31.25,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2224,1.0,1.0,1.0,2,2,1,2,2,14,2,1,1,1,0,99.0,49.5,2.0,1.0,1.0,11.626176781984142,12.042546724676098,60.60606060606061,25.252525252525253,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2225,1.0,1.0,2.0,2,4,1,2,2,365,1,0,0,1,0,75.0,18.75,2.0,0.5,0.5,3.7352245862884104,5.998222714298175,40.0,13.333333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2226,1.0,1.0,1.0,2,2,1,1,2,29,1,0,0,1,1,110.0,55.0,2.0,1.0,0.5,-7.945557267591163,19.682832103244785,68.18181818181817,18.181818181818183,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2227,1.0,2.0,3.0,2,6,1,4,2,100,1,0,0,1,1,125.0,20.833333333333332,2.0,0.3333333333333333,0.6666666666666666,8.836781609195388,15.759884981386113,0.0,16.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2228,1.0,1.0,1.0,2,3,1,2,7,100,2,1,1,1,1,90.0,30.0,3.0,1.0,0.6666666666666666,0.0,0.0,33.33333333333333,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2229,1.5,1.0,1.0,1,2,1,1,7,1125,0,0,0,1,1,40.0,20.0,2.0,1.5,0.5,10.107421875,16.67195554104258,87.5,25.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2230,1.0,1.0,1.0,1,2,1,2,2,1125,2,0,0,1,1,50.0,25.0,2.0,1.0,1.0,0.0,0.0,100.0,60.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2231,2.5,3.0,3.0,2,6,1,1,2,1125,0,0,0,1,1,97.0,16.166666666666668,2.0,0.8333333333333334,0.16666666666666666,0.0,0.0,50.51546391752577,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2232,2.0,3.0,5.0,2,10,1,6,3,365,2,0,0,1,1,195.0,19.5,2.0,0.4,0.6,13.452330358407716,17.607369903866918,115.38461538461537,12.82051282051282,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2233,1.0,2.0,2.0,2,4,1,1,1,1125,0,0,0,1,1,100.0,25.0,2.0,0.5,0.25,65.67656765676568,24.2801191143392,35.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2234,2.5,3.0,6.0,2,9,1,1,2,1125,1,0,0,1,1,195.0,21.666666666666668,1.5,0.4166666666666667,0.1111111111111111,9.845103701758994,12.9944824085095,41.02564102564102,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2235,2.0,2.0,2.0,2,4,1,1,2,1125,0,0,0,1,1,150.0,37.5,2.0,1.0,0.25,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2236,1.0,1.0,1.0,2,2,1,2,2,1125,2,0,0,1,1,95.0,47.5,2.0,1.0,1.0,0.0,0.0,36.84210526315789,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2237,1.5,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,1,72.0,36.0,2.0,1.5,0.5,2.7623026926648198,4.390797957582887,20.833333333333336,34.72222222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2238,1.0,1.0,1.0,2,2,1,1,2,29,1,0,0,1,0,100.0,50.0,2.0,1.0,0.5,2.8285714285714247,4.510323810545332,35.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2239,1.0,1.0,1.0,1,2,0,1,2,5,1,0,0,1,1,55.0,27.5,2.0,1.0,0.5,18.08219178082191,1.3440285582222111,0.0,18.181818181818183,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2240,1.0,1.0,1.0,1,3,1,1,1,1125,1,0,0,1,1,65.0,21.666666666666668,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2241,1.0,2.0,2.0,2,5,1,2,1,1000,2,0,0,1,1,124.0,24.8,2.5,0.5,0.4,11.553098948894537,18.5896897983742,60.483870967741936,8.064516129032258,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2242,1.0,1.0,1.0,1,2,1,2,2,1125,1,0,0,1,1,70.0,35.0,2.0,1.0,1.0,2.0352250489236834,3.228581572023719,14.285714285714285,14.285714285714285,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2243,1.0,1.0,1.0,1,2,1,1,2,1125,1,0,0,1,1,65.0,32.5,2.0,1.0,0.5,0.0,0.0,38.46153846153847,7.6923076923076925,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2244,1.0,1.0,1.0,1,2,1,2,2,35,2,0,0,1,1,65.0,32.5,2.0,1.0,1.0,-4.978392394122732,8.239367027312506,38.46153846153847,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2245,1.5,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,1,72.0,36.0,2.0,1.5,0.5,2.7623026926648198,4.390797957582887,20.833333333333336,34.72222222222222,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2246,1.0,3.0,4.0,2,6,1,4,2,13,2,0,0,1,1,115.0,19.166666666666668,1.5,0.25,0.6666666666666666,3.3444816053511683,4.257853766444596,21.73913043478261,17.391304347826086,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2247,2.0,3.0,3.0,2,6,1,4,2,7,2,0,0,1,1,220.0,36.666666666666664,2.0,0.6666666666666666,0.6666666666666666,0.0,0.0,40.909090909090914,11.363636363636363,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2248,1.0,1.0,1.0,1,1,1,1,1,1125,0,0,0,1,1,45.0,45.0,1.0,1.0,1.0,-4.318658280922438,5.426361337943296,55.55555555555556,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2249,1.0,1.0,1.0,2,3,1,1,1,1125,0,0,0,1,1,90.0,30.0,3.0,1.0,0.3333333333333333,8.996683250414584,10.161109731602554,27.77777777777778,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2250,1.0,0.0,1.0,2,2,1,0,2,1125,2,0,0,1,1,90.0,45.0,2.0,1.0,0.0,4.75517890772128,7.536691062060498,22.22222222222222,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
